analyzed_process,analyzed_process_location,flow_name,flow_category,flow_subcategory,flow_unit,flow_uuid,amount,num_contributing_activities,source_process,source_material,lcia_method,lcia_category,profile_basis,raw_contribution_rows,num_contributing_regions
Zinc smelting/refining__ZLR_Zn_residue,CN,"1,2-Dichlorobenzene (ecotoxicity: freshwater)",characterized inventory / ecotoxicity: freshwater,total_life_cycle aggregated background activities,CTUe,125b9984-c5ea-5fed-b7f4-d41f21138953,12.430649590531196,7,Zinc smelting/refining,ZLR_Zn_residue,TRACI2.1 characterized inventory,Ecotoxicity: Freshwater,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,94,7
Zinc smelting/refining__ZLR_Zn_residue,CN,Iprodione (ecotoxicity: freshwater),characterized inventory / ecotoxicity: freshwater,total_life_cycle aggregated background activities,CTUe,edb19a4d-ce3e-5d03-8d82-b5536afc1da5,622.6222411568751,4,Zinc smelting/refining,ZLR_Zn_residue,TRACI2.1 characterized inventory,Ecotoxicity: Freshwater,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,46,4
Zinc smelting/refining__ZLR_Zn_residue,CN,Nitrogen dioxide (ecotoxicity: freshwater),characterized inventory / ecotoxicity: freshwater,total_life_cycle aggregated background activities,CTUe,172f7d61-af2b-5ce8-ae03-ed6e9b997444,45.0004756782435,6,Zinc smelting/refining,ZLR_Zn_residue,TRACI2.1 characterized inventory,Ecotoxicity: Freshwater,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,60,5
Zinc smelting/refining__ZLR_Zn_residue,CN,Nitrogen oxides (eutrophication potential),characterized inventory / eutrophication potential,total_life_cycle aggregated background activities,kg N-Eq,44717268-6501-5836-b425-dc52b55fc171,0.03040285515257833,43,Zinc smelting/refining,ZLR_Zn_residue,TRACI2.1 characterized inventory,Eutrophication Potential,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,200,28
Zinc smelting/refining__ZLR_Zn_residue,CN,Dinitrogen monoxide (global warming potential (GWP100)),characterized inventory / global warming potential (GWP100),total_life_cycle aggregated background activities,kg CO2-Eq,71bae471-8619-5348-9d03-7f32c60c6024,3.033360089478692,43,Zinc smelting/refining,ZLR_Zn_residue,TRACI2.1 characterized inventory,Global Warming Potential (Gwp100),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,200,38
Zinc smelting/refining__ZLR_Zn_residue,CN,Arsenic ion (human toxicity: carcinogenic),characterized inventory / human toxicity: carcinogenic,total_life_cycle aggregated background activities,CTUh,c0c65a70-22b1-5b28-aa5a-84eeaf3bf2c8,1.927098471765342e-06,18,Zinc smelting/refining,ZLR_Zn_residue,TRACI2.1 characterized inventory,Human Toxicity: Carcinogenic,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,200,13
Zinc smelting/refining__ZLR_Zn_residue,CN,"1,2-Dichlorobenzene (human toxicity: non-carcinogenic)",characterized inventory / human toxicity: non-carcinogenic,total_life_cycle aggregated background activities,CTUh,9d5b562a-013a-5500-af45-9cfa1f42e250,1.3473800204702936e-06,10,Zinc smelting/refining,ZLR_Zn_residue,TRACI2.1 characterized inventory,Human Toxicity: Non-Carcinogenic,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,123,7
Zinc smelting/refining__ZLR_Zn_residue,CN,Imidacloprid (human toxicity: non-carcinogenic),characterized inventory / human toxicity: non-carcinogenic,total_life_cycle aggregated background activities,CTUh,259b13ce-f2bb-5253-95af-89b0e366bd61,5.717717255778641e-08,4,Zinc smelting/refining,ZLR_Zn_residue,TRACI2.1 characterized inventory,Human Toxicity: Non-Carcinogenic,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,31,4
Zinc smelting/refining__ZLR_Zn_residue,CN,Iprodione (human toxicity: non-carcinogenic),characterized inventory / human toxicity: non-carcinogenic,total_life_cycle aggregated background activities,CTUh,247bc3fe-833d-59cb-9db5-ac6480f59caa,2.260624755167316e-05,6,Zinc smelting/refining,ZLR_Zn_residue,TRACI2.1 characterized inventory,Human Toxicity: Non-Carcinogenic,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,46,6
Zinc smelting/refining__ZLR_Zn_residue,CN,Nitrogen oxides (maximum incremental reactivity (MIR)),characterized inventory / maximum incremental reactivity (MIR),total_life_cycle aggregated background activities,kg O3-Eq,410d5343-8a1b-5940-936b-a5e6f6c42ca2,0.4223757245387616,25,Zinc smelting/refining,ZLR_Zn_residue,TRACI2.1 characterized inventory,Maximum Incremental Reactivity (Mir),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,200,17
Zinc smelting/refining__ZLR_Zn_residue,CN,"Ethane, 1,1,2-trichloro-1,2,2-trifluoro-, CFC-113 (ozone depletion potential (ODP))",characterized inventory / ozone depletion potential (ODP),total_life_cycle aggregated background activities,kg CFC-11-Eq,34fd2f7f-74c2-5478-9190-b704b5483d32,2.1461009159676584e-07,13,Zinc smelting/refining,ZLR_Zn_residue,TRACI2.1 characterized inventory,Ozone Depletion Potential (Odp),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,85,11
Zinc smelting/refining__ZLR_Zn_residue,CN,"Methane, monochloro-, R-40 (ozone depletion potential (ODP))",characterized inventory / ozone depletion potential (ODP),total_life_cycle aggregated background activities,kg CFC-11-Eq,7e19a35d-ff7c-56d3-b67d-e27402101bcc,5.299873920612935e-11,7,Zinc smelting/refining,ZLR_Zn_residue,TRACI2.1 characterized inventory,Ozone Depletion Potential (Odp),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,69,4
Zinc smelting/refining__ZLR_Zn_residue,CN,"Methane, tetrachloro-, R-10 (ozone depletion potential (ODP))",characterized inventory / ozone depletion potential (ODP),total_life_cycle aggregated background activities,kg CFC-11-Eq,a9bf21eb-04c9-5745-911e-b64f8d0d67ec,1.703230187431514e-10,7,Zinc smelting/refining,ZLR_Zn_residue,TRACI2.1 characterized inventory,Ozone Depletion Potential (Odp),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,46,7
Zinc smelting/refining__ZLR_Zn_residue,CN,"Particulate Matter, > 2.5 um and < 10um (particulate matter formation potential (PMFP))",characterized inventory / particulate matter formation potential (PMFP),total_life_cycle aggregated background activities,PM2.5-Eq,b17bafa5-44a5-5b6e-b7b2-e39d51bf3eb8,0.0024300079255940884,38,Zinc smelting/refining,ZLR_Zn_residue,TRACI2.1 characterized inventory,Particulate Matter Formation Potential (Pmfp),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,200,26
Zinc smelting/refining__ZLR_Zn_residue,JP,Nitrogen oxides (acidification potential (AP)),characterized inventory / acidification potential (AP),total_life_cycle aggregated background activities,kg SO2-Eq,70414efe-0376-5576-bff0-1fdc73e61875,8.651207124037902e-05,49,Zinc smelting/refining,ZLR_Zn_residue,TRACI2.1 characterized inventory,Acidification Potential (Ap),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,200,32
Zinc smelting/refining__ZLR_Zn_residue,JP,"1,2-Dichlorobenzene (ecotoxicity: freshwater)",characterized inventory / ecotoxicity: freshwater,total_life_cycle aggregated background activities,CTUe,36b2e79e-c765-54f5-9f17-08fecdfc79b4,0.043197558868086,7,Zinc smelting/refining,ZLR_Zn_residue,TRACI2.1 characterized inventory,Ecotoxicity: Freshwater,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,94,7
Zinc smelting/refining__ZLR_Zn_residue,JP,Iprodione (ecotoxicity: freshwater),characterized inventory / ecotoxicity: freshwater,total_life_cycle aggregated background activities,CTUe,d530fa6b-1694-5bd0-8600-656db7355057,2.163664965186456,4,Zinc smelting/refining,ZLR_Zn_residue,TRACI2.1 characterized inventory,Ecotoxicity: Freshwater,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,46,4
Zinc smelting/refining__ZLR_Zn_residue,JP,Nitrogen dioxide (ecotoxicity: freshwater),characterized inventory / ecotoxicity: freshwater,total_life_cycle aggregated background activities,CTUe,2920ff30-79da-5c31-8373-1ee63c7e4219,0.1563804592386229,6,Zinc smelting/refining,ZLR_Zn_residue,TRACI2.1 characterized inventory,Ecotoxicity: Freshwater,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,60,5
Zinc smelting/refining__ZLR_Zn_residue,JP,Nitrogen oxides (eutrophication potential),characterized inventory / eutrophication potential,total_life_cycle aggregated background activities,kg N-Eq,e8e50bc0-e0c1-5d1b-b021-674e9cc268e9,0.00010565249321193944,43,Zinc smelting/refining,ZLR_Zn_residue,TRACI2.1 characterized inventory,Eutrophication Potential,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,200,28
Zinc smelting/refining__ZLR_Zn_residue,JP,Dinitrogen monoxide (global warming potential (GWP100)),characterized inventory / global warming potential (GWP100),total_life_cycle aggregated background activities,kg CO2-Eq,0029f308-50de-5c4c-8732-f8bcb7cad452,0.01054118287529307,43,Zinc smelting/refining,ZLR_Zn_residue,TRACI2.1 characterized inventory,Global Warming Potential (Gwp100),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,200,38
Zinc smelting/refining__ZLR_Zn_residue,JP,Arsenic ion (human toxicity: carcinogenic),characterized inventory / human toxicity: carcinogenic,total_life_cycle aggregated background activities,CTUh,7adac73e-9169-5a8b-9f88-a9dda41116fb,6.69683020892631e-09,18,Zinc smelting/refining,ZLR_Zn_residue,TRACI2.1 characterized inventory,Human Toxicity: Carcinogenic,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,200,13
Zinc smelting/refining__ZLR_Zn_residue,JP,"1,2-Dichlorobenzene (human toxicity: non-carcinogenic)",characterized inventory / human toxicity: non-carcinogenic,total_life_cycle aggregated background activities,CTUh,bddc72fe-18bb-510f-bc10-9a92f6f3c50b,4.6822595593842575e-09,10,Zinc smelting/refining,ZLR_Zn_residue,TRACI2.1 characterized inventory,Human Toxicity: Non-Carcinogenic,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,123,7
Zinc smelting/refining__ZLR_Zn_residue,JP,Imidacloprid (human toxicity: non-carcinogenic),characterized inventory / human toxicity: non-carcinogenic,total_life_cycle aggregated background activities,CTUh,9079ceea-2ab2-5fa7-b678-99315e774760,1.9869551146603552e-10,4,Zinc smelting/refining,ZLR_Zn_residue,TRACI2.1 characterized inventory,Human Toxicity: Non-Carcinogenic,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,31,4
Zinc smelting/refining__ZLR_Zn_residue,JP,Iprodione (human toxicity: non-carcinogenic),characterized inventory / human toxicity: non-carcinogenic,total_life_cycle aggregated background activities,CTUh,c1f03944-87fa-5222-b0d7-8000eb261d4d,7.855862256788394e-08,6,Zinc smelting/refining,ZLR_Zn_residue,TRACI2.1 characterized inventory,Human Toxicity: Non-Carcinogenic,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,46,6
Zinc smelting/refining__ZLR_Zn_residue,JP,Nitrogen oxides (maximum incremental reactivity (MIR)),characterized inventory / maximum incremental reactivity (MIR),total_life_cycle aggregated background activities,kg O3-Eq,e9f76929-ac7c-5eaa-9961-cdbdfff2366f,0.0014677913426951019,25,Zinc smelting/refining,ZLR_Zn_residue,TRACI2.1 characterized inventory,Maximum Incremental Reactivity (Mir),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,200,17
Zinc smelting/refining__ZLR_Zn_residue,JP,"Ethane, 1,1,2-trichloro-1,2,2-trifluoro-, CFC-113 (ozone depletion potential (ODP))",characterized inventory / ozone depletion potential (ODP),total_life_cycle aggregated background activities,kg CFC-11-Eq,efab5010-8f81-5517-8303-0e356220e115,7.457882214797104e-10,13,Zinc smelting/refining,ZLR_Zn_residue,TRACI2.1 characterized inventory,Ozone Depletion Potential (Odp),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,85,11
Zinc smelting/refining__ZLR_Zn_residue,JP,"Methane, monochloro-, R-40 (ozone depletion potential (ODP))",characterized inventory / ozone depletion potential (ODP),total_life_cycle aggregated background activities,kg CFC-11-Eq,3764a826-f804-5f31-96bc-c86b03f744bc,1.841751034117833e-13,7,Zinc smelting/refining,ZLR_Zn_residue,TRACI2.1 characterized inventory,Ozone Depletion Potential (Odp),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,69,4
Zinc smelting/refining__ZLR_Zn_residue,JP,"Methane, tetrachloro-, R-10 (ozone depletion potential (ODP))",characterized inventory / ozone depletion potential (ODP),total_life_cycle aggregated background activities,kg CFC-11-Eq,b15ca7ab-cc74-5c12-8dda-768adadceb04,5.918869029335281e-13,7,Zinc smelting/refining,ZLR_Zn_residue,TRACI2.1 characterized inventory,Ozone Depletion Potential (Odp),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,46,7
Zinc smelting/refining__ZLR_Zn_residue,JP,"Particulate Matter, > 2.5 um and < 10um (particulate matter formation potential (PMFP))",characterized inventory / particulate matter formation potential (PMFP),total_life_cycle aggregated background activities,PM2.5-Eq,eb72b15b-a969-5be6-83a2-87785841e8e9,8.444483068168865e-06,38,Zinc smelting/refining,ZLR_Zn_residue,TRACI2.1 characterized inventory,Particulate Matter Formation Potential (Pmfp),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,200,26
Zinc smelting/refining__ZLR_Zn_residue,KR,Nitrogen oxides (acidification potential (AP)),characterized inventory / acidification potential (AP),total_life_cycle aggregated background activities,kg SO2-Eq,6e101ee2-769b-56bb-808b-3220b9191cac,0.00764527540099429,49,Zinc smelting/refining,ZLR_Zn_residue,TRACI2.1 characterized inventory,Acidification Potential (Ap),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,200,32
Zinc smelting/refining__ZLR_Zn_residue,KR,"1,2-Dichlorobenzene (ecotoxicity: freshwater)",characterized inventory / ecotoxicity: freshwater,total_life_cycle aggregated background activities,CTUe,0332d318-e62c-5a0d-a1e5-fe057ef01d86,3.8174593899337217,7,Zinc smelting/refining,ZLR_Zn_residue,TRACI2.1 characterized inventory,Ecotoxicity: Freshwater,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,94,7
Zinc smelting/refining__ZLR_Zn_residue,KR,Iprodione (ecotoxicity: freshwater),characterized inventory / ecotoxicity: freshwater,total_life_cycle aggregated background activities,CTUe,a7c190bb-fec4-5506-bc41-01987260f588,191.20759695123627,4,Zinc smelting/refining,ZLR_Zn_residue,TRACI2.1 characterized inventory,Ecotoxicity: Freshwater,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,46,4
Zinc smelting/refining__ZLR_Zn_residue,KR,Nitrogen dioxide (ecotoxicity: freshwater),characterized inventory / ecotoxicity: freshwater,total_life_cycle aggregated background activities,CTUe,b4e835e0-b6ac-59ac-ab8b-0f3f930fe45e,13.819670897947153,6,Zinc smelting/refining,ZLR_Zn_residue,TRACI2.1 characterized inventory,Ecotoxicity: Freshwater,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,60,5
